Treinamento,EQM,Epocas
T1,0.004048,12684
T2,0.004200,12085
T3,0.004100,12049
T4,0.004324,12007
T5,0.004408,13285

Validacao
Treinamento,ERM(%),Variancia(%)
T1,5.6740,42.3667
T2,6.8233,63.1587
T3,6.5383,53.3477
T4,7.6677,63.9024
T5,6.6327,57.2124

Predicoes(T1_a_T5)
0.4995143592489517,0.5252474356540103,0.5207596541215553,0.5401536113437547,0.5139525371125664
0.6230273024678719,0.6065931072445183,0.6099323339671828,0.6019183298965983,0.6113246328535712
0.546426040906485,0.5620257183848106,0.5573740693890389,0.5709713888290991,0.5482336109188334
0.6997591782405839,0.6807547344499065,0.6864163118552352,0.6733541738366845,0.6927869066066112
0.359313220333253,0.3727661778021224,0.3673313297536447,0.37209119225111414,0.3721065294621536
0.706987370869913,0.7128322485586545,0.7126405047531015,0.7169266946641801,0.71176694006203
0.577116373301491,0.5799019863713482,0.5827126268971349,0.585731648142739,0.5876514647070452
0.643852373397516,0.6624320385398039,0.6589728852339045,0.6725485293526858,0.6513892742017088
0.5762356077359875,0.5580595973787645,0.5662059346491373,0.554879606712793,0.5735748313324632
0.5877923752793398,0.6046282942944256,0.6034239361346517,0.616958360523451,0.6019288726057348
0.6590394386088462,0.6728962374175418,0.668946633090159,0.6791516343132993,0.6613702253392396
0.6757747407905197,0.6585647716398008,0.6639335649051674,0.6529253225163086,0.6694987637849155
0.36593570492930116,0.3826350815413816,0.375920247295916,0.38474380817597753,0.37781929174111556
0.7517366663089605,0.7393020099490474,0.7388686727865972,0.7303842605903669,0.7398018399070876
0.48505413969922667,0.5089711162851448,0.50524485088502,0.522965850702253,0.5005686909227971
0.759830842546354,0.7616307269951934,0.7625990536983935,0.7626447991856431,0.7618879289371786
0.7295227910019193,0.7380207217662328,0.733233631941414,0.7373510107335026,0.7252632021970616
0.60779750049035,0.6085224865816786,0.6057887501517696,0.6095555499690302,0.6002142085315705
0.761005584792511,0.7478051600669874,0.7505552345935217,0.7404171180418411,0.7537935669273053
0.5103871394054829,0.530498279622619,0.5282563942417597,0.5437019524239862,0.5251933986580548
