--- Rede 1 ---
T1 - EQM: 0.013101, Epocas: 6494, ERM: 0.738763, Var: 3.468733
T2 - EQM: 0.013111, Epocas: 6529, ERM: 0.733567, Var: 3.380580
T3 - EQM: 0.013090, Epocas: 6430, ERM: 0.735446, Var: 3.415601

--- Rede 2 ---
T1 - EQM: 0.052396, Epocas: 41, ERM: 3.339364, Var: 130.174220
T2 - EQM: 0.052340, Epocas: 41, ERM: 3.332739, Var: 129.598774
T3 - EQM: 0.052330, Epocas: 41, ERM: 3.333832, Var: 129.691544

--- Rede 3 ---
T1 - EQM: 0.050722, Epocas: 33, ERM: 3.428200, Var: 137.329227
T2 - EQM: 0.050633, Epocas: 28, ERM: 3.351252, Var: 131.017460
T3 - EQM: 0.004014, Epocas: 3988, ERM: 0.434188, Var: 1.613226

Predicoes Validaçao (t=101..120)
--- Rede 1 ---
0.6295550509456606,0.6289915468282363,0.6294904917654609
0.06084672748501421,0.0601689584987379,0.06043678851308957
0.5510666304699454,0.551561589683283,0.5510621138033679
0.2820077832093144,0.2810862883712555,0.28197635524643905
0.5957657094445563,0.5938452757188705,0.594968038274887
0.2857525969452815,0.28573911136087143,0.285741066874024
0.49037004017644975,0.4904908997658344,0.4895741526560327
0.0786536687651036,0.07813096682142567,0.07840629612002183
0.26416718410837586,0.2647326150831935,0.26412627391407906
0.22269441798738474,0.22282701197210672,0.22319560518688025
0.4773860709486761,0.47791020998744654,0.47755766804805
0.4877290848855633,0.4884076303497805,0.4879301973676174
0.2611351455698417,0.26116538066013173,0.2606987563919217
0.15889474178704055,0.15889655392900884,0.15880979262135864
0.11519079538414054,0.11517962496475129,0.11525771918748282
0.2612447504461377,0.2618243178650834,0.2616336534538344
0.3519939943993596,0.35304270696203516,0.3526253755339689
0.638292280957557,0.6381772270601376,0.6392828122404146
0.18279625335432723,0.1823873238354045,0.18272416709792766
0.43105039727960315,0.4313229153725603,0.43015612292203176

--- Rede 2 ---
0.3339589047067038,0.3334693673409021,0.33344269670052645
0.3339667815661643,0.33324691170369447,0.33336269961475384
0.3345570851334503,0.3346493022066143,0.33443747423390774
0.33566774909904906,0.3352894172795338,0.33519999655606675
0.3356609337333918,0.33574360950903176,0.3359332644384586
0.3344318966584886,0.3346450706824373,0.33418924650415294
0.33422419884847665,0.3338117888824306,0.3339593797352545
0.33401139293690696,0.3335221254801418,0.33336221605722666
0.3338947263767347,0.33364540538635135,0.3337627849427931
0.3354739352451475,0.335220361290836,0.3347768324366186
0.3341581006052921,0.33430628886960495,0.33458853284800216
0.33393017790900864,0.3339617737314452,0.33389839860979137
0.33277881296460193,0.33242315479438383,0.3328288281139475
0.3327757655320921,0.33233347879919056,0.3321717297645873
0.33272070775500634,0.3320774802299936,0.33235859661762784
0.3342072514580858,0.3339428443976783,0.33381587641184723
0.33355939976217097,0.3336018115422947,0.33388693957751026
0.33428112272147203,0.3341589431620986,0.33433906052683426
0.3325900719028905,0.3324478012310765,0.332690270141339
0.33304367606108665,0.3325640438278317,0.3325305245847595

--- Rede 3 ---
0.3431553879161176,0.33537265063175903,0.49901800524650775
0.34280094876921996,0.335015562064908,0.043093536023081754
0.34462596154895353,0.33722374853998377,0.42654542238155074
0.34449655832749476,0.3369469537184892,0.1956937944262151
0.34485752472729647,0.33740590475211707,0.7443589816509686
0.342690916150113,0.335629985742196,0.23677220203708968
0.3436573079213701,0.3357593977848257,0.43346088742203703
0.3426105853024997,0.3350307685400498,0.09434100625299847
0.344767631468856,0.33718299131758744,0.21890089036103147
0.3447169827005304,0.3371260798538423,0.331199531838893
0.3447192355431187,0.3376142602239233,0.4589375163869097
0.34346656910768664,0.3359738052693607,0.592493075754702
0.34286409070049195,0.3355084995593166,0.2247208832866178
0.34206986868593026,0.3343837275084604,0.22042301232759284
0.3435549359990022,0.335701940387588,0.0816128325968442
0.3436111309972842,0.33570845839121743,0.37964593608838304
0.34345846840723626,0.3361271789350453,0.3029889373143543
0.34330911656222535,0.3355789846913191,0.7811545069486363
0.34157071155104235,0.33424938325070075,0.18557929701600318
0.34218333675129786,0.33434026579893195,0.3885053801788402

